Date,Region,Fuel_Energy_Input_TJ,Net_Electricity_Output_GWh,Water_Use_m3,Ash_Produced_t,Renewable_Share,Auxiliary_Power_Ratio,LTIFR,Noise_Level_dB,Land_Use_m2_per_MWh,Fuel_Type,CO2_Emissions_tCO2,CH4_Emissions_tCO2e,N2O_Emissions_tCO2e,Thermal_Efficiency_pct,Carbon_Intensity_gCO2_per_kWh,Useful_Heat_TJ,CHP_Utilization_pct,Carbon_Cost_EUR_per_MWh,Capacity_Factor_pct
2024-01-25,EU,45580.71281899433,4908.654787417614,2468.613718932277,351.61232637782723,0.36321192157838667,0.05963074471016818,2.24253935248817,71.07452251961328,2.4379646048790207,Coal,4311935.432676864,43119.35432676864,21559.67716338432,38.76862552972764,878435.2576045224,13674.2138456983,32.99145415356615,70.2748206083618,64.6143758828794
2024-01-26,EU,54525.6097997828,5298.186556096079,2729.7446897437912,573.3048885793529,0.3739721657669415,0.050453695954437515,1.753790736717999,73.94885536900325,3.5998557231110606,Coal,5158122.687059452,51581.22687059452,25790.61343529726,34.98047813757736,973563.8095122435,16357.682939934839,32.69915415335388,77.88510476097947,58.30079689596227
2024-01-27,EU,54770.00881746601,6276.838708618795,3039.474644389621,630.8375899718633,0.21267488579198324,0.03375927759363476,1.945700352490435,51.07826821390226,2.8623920725298406,Coal,5181242.834132285,51812.42834132285,25906.214170661424,41.256956256528994,825454.1935286412,16431.0026452398,33.18345805327697,66.03633548229129,68.76159376088165
2024-01-28,EU,41057.51747509751,4537.635888091646,2174.7682242011933,417.1606948342248,0.11120445662476433,0.06290402242638633,1.4004766035281573,53.81181537955654,3.0889730402192175,Coal,3884041.1531442245,38840.411531442245,19420.205765721123,39.78652270968317,855961.3968448451,12317.255242529254,33.06999685930501,68.47691174758761,66.31087118280529
2024-01-29,EU,46423.48145370016,5338.4837150525955,2474.2893390543104,484.33233717490737,0.11550451635058231,0.05125418526272592,1.8515878040252662,69.1228970449462,3.904365334890646,Coal,4391661.345520034,43916.61345520034,21958.30672760017,41.397988744673384,822642.0796484096,13927.044436110047,33.19434036382275,65.81136637187277,68.99664790778897
2024-01-30,EU,50075.71639129932,5593.275546769405,3089.7309337156275,437.80500309950503,0.1812496753786223,0.04755885682822544,0.6961409533556648,50.76052230246373,4.8505936587117,Coal,4737162.770616915,47371.62770616915,23685.813853084575,40.21037008433366,846938.9235352498,15022.714917389796,33.10270165531084,67.75511388281998,67.01728347388945
2024-01-31,EU,52524.93639490229,6175.927922425337,2717.3167564365394,490.11005167589883,0.1469311128013258,0.04000971592658381,1.8730666617653011,71.43787768100186,3.640789506870925,Coal,4968858.982957756,49688.58982957756,24844.29491478878,42.328775970850614,804552.6187110106,15757.480918470686,33.26616151496722,64.36420949688085,70.54795995141768
2024-02-01,EU,51886.48132730205,6666.998477398432,2891.1999704696213,710.1926638988265,0.17431929685034725,0.044238907146050464,2.3946152761609225,50.43180465889267,1.464290562027665,Coal,4908461.1335627735,49084.611335627735,24542.305667813867,46.25675493239744,736232.526556408,15565.944398190613,33.56925116075901,58.89860212451264,77.09459155399576
2024-02-02,EU,52219.097140731144,6073.8795511213175,2755.436573729191,515.9742507062559,0.24748476253504972,0.04893887083122263,0.933004674775038,63.01554947713919,2.5940189375894938,Coal,4939926.589513166,49399.26589513166,24699.63294756583,41.87317026714668,813306.6432970655,15665.729142219343,33.231006191400525,65.06453146376525,69.78861711191115
2024-02-03,EU,57715.338259295415,7152.962626113527,3530.5549488098864,523.401383016167,0.28775797471427095,0.05012545034320351,2.6412246029708055,69.76080894856835,1.6517377083257188,Coal,5459870.999329346,54598.709993293465,27299.354996646733,44.616319035756185,763302.044861361,17314.601477788623,33.44267229164477,61.06416358890888,74.36053172626032
2024-02-04,EU,50995.29847786735,4957.762295525872,2496.184255018566,470.65462101958127,0.38206907242748733,0.05301896711503516,1.4704248155163047,69.2986465532706,2.8330115619660665,Coal,4824155.236006251,48241.55236006251,24120.776180031255,34.998915614206034,973050.9347654294,15298.589543360204,32.70057682091788,77.84407478123435,58.33152602367673
2024-02-05,EU,53434.24256382985,5692.99833192428,2971.5535997510356,522.7474206479662,0.3716051925868191,0.037831645391571855,0.6734032521879136,53.0233400413228,1.072887302606199,Coal,5054879.346538303,50548.79346538304,25274.39673269152,38.35486207819873,887911.6156055,16030.272769148954,32.959527450497426,71.03292924844,63.92477013033123
2024-02-06,EU,51404.959338675166,4981.53773361279,2438.9304246384363,463.3642073866194,0.3534625932908364,0.030930877429433033,2.5361712064723396,58.455643243202,1.472659310486625,Coal,4862909.153438671,48629.09153438671,24314.545767193355,34.88650240089703,976186.3531869533,15421.487801602549,32.691902823083964,78.09490825495627,58.14417066816172
2024-02-07,EU,54760.05546923347,6885.0294365873915,3567.1385403025993,611.2661431420261,0.34104427911545465,0.04128138290285226,0.943598859449307,72.51844254922575,4.2273389570690565,Coal,5180301.247389486,51803.012473894865,25901.506236947433,45.26275123731185,752400.7406360684,16428.01664077004,33.492552117610224,60.19205925088548,75.43791872885309
2024-02-08,EU,49895.49203017926,5348.096214263099,3015.7018467446956,439.9214292679122,0.20224106207590536,0.0672302930241426,2.6460318796075297,62.86982082125055,4.0034842711659895,Coal,4720113.546054957,47201.13546054957,23600.567730274786,38.58663691654391,882578.2777554855,14968.647609053776,32.97741159762377,70.60626222043885,64.31106152757319
2024-02-09,EU,47960.42323614352,5236.8025758557815,2621.581731428007,568.900217706132,0.3479372398323225,0.04280198404122447,2.738808071240501,61.676050362024895,1.0433506059211934,Coal,4537056.038139177,45370.56038139177,22685.280190695885,39.308115279862335,866379.0495095656,14388.126970843055,33.03308211514063,69.31032396076525,65.51352546643723
2024-02-10,EU,51620.83176244221,5355.601576136468,2703.774375217928,577.6533189890511,0.2895511636509398,0.04793782087913279,1.2330269292451614,59.85993636109748,3.6900738243081537,Coal,4883330.684727033,48833.30684727033,24416.653423635165,37.34928472816158,911817.3962914299,15486.249528732664,32.88193536412867,72.9453917033144,62.2488078802693
2024-02-11,EU,53853.39164761556,6183.507941459032,2875.595049835752,537.5842607868543,0.2648586646971207,0.04766122005493508,2.7192604568957495,60.527450376562356,1.4682680657104235,Coal,5094530.849864432,50945.30849864432,25472.65424932216,41.33528051734896,823890.0795625646,16156.017494284666,33.18950168861749,65.91120636500517,68.8921341955816
2024-02-12,EU,52064.65727137812,5088.113893825429,2334.8793959893046,546.0215550092697,0.12523204183449924,0.05803876525836481,0.6819075159104838,74.65580177871068,3.824968908625985,Coal,4925316.57787237,49253.165778723705,24626.582889361853,35.18137723598013,968004.3883941715,15619.397181413435,32.71465587502064,77.44035107153371,58.63562872663355
2024-02-13,EU,55771.77169204462,5517.280804170263,2575.4039359578023,709.429358108742,0.12505021500960065,0.061085876637097476,1.8960106243395125,62.72666027740929,4.625417540378944,Coal,5276009.60206742,52760.0960206742,26380.0480103371,35.613091347123394,956269.9071034272,16731.531507613385,32.74796768201112,76.50159256827418,59.35515224520566
2024-02-14,EU,49904.91896048655,4572.900991275544,2282.217558741211,470.23821763975786,0.11689098270455121,0.034752716650722874,0.7938156169427621,69.4763090634819,3.984179517061693,Coal,4721005.3336620275,47210.05333662027,23605.026668310136,32.987353176810956,1032387.3931819312,14971.475688145965,32.545361186463964,82.5909914545545,54.9789219613516
2024-02-15,EU,52463.43241900203,5602.609672400506,2396.345415485717,436.06168436057453,0.3605797384568381,0.03894383354077811,2.9080563486015283,50.36463424069449,4.879515306830556,Coal,4963040.706837592,49630.40706837592,24815.20353418796,38.444365030658716,885844.454109743,15739.029725700608,32.96643365300614,70.86755632877944,64.07394171776453
2024-02-16,EU,51120.46240905208,5405.032735188202,2728.9134930991963,432.17138889569515,0.3907907606857297,0.05092391376680595,2.073496595338156,70.87246066953851,2.818164259071093,Coal,4835995.743896327,48359.95743896327,24179.978719481634,38.06296200390897,894720.8982496456,15336.138722715623,32.93700393624514,71.57767185997164,63.438270006514955
2024-02-17,EU,56002.057742066994,7323.951537443657,3621.352762696561,669.3712175712733,0.28603977934046104,0.04109524731924531,0.9703028993094033,63.91095214819946,2.4134089121042113,Coal,5297794.662399537,52977.94662399537,26488.973311997685,47.08043895121908,723351.9549268718,16800.6173226201,33.63280804330675,57.86815639414974,78.4673982520318
2024-02-18,EU,46204.33669223151,4973.675955863303,2571.8271519064247,635.4178252168699,0.19285828488589835,0.06255180078827796,2.2118279313846982,54.87850818034674,4.64370873797537,Coal,4370930.251085101,43709.302510851005,21854.651255425502,38.75196893238103,878812.8317713089,13861.301007669454,32.990168901725625,70.30502654170472,64.58661488730172
2024-02-19,EU,53709.81508264733,6770.966060908222,3622.5490940344653,522.8865934870998,0.3598191668501225,0.03180874680424758,0.5659174362431301,61.293901006341486,4.242213323127332,Coal,5080948.506818437,50809.485068184375,25404.742534092187,45.38329312714814,750402.3002202002,16112.944524794199,33.50185333817459,60.032184017616004,75.63882187858023
2024-02-20,EU,41434.32735454561,5152.786764214231,2546.8834121774735,516.9194460956656,0.22444585070129958,0.04093628287722825,0.6409387416273178,75.9416712876516,4.251604036520311,Coal,3919687.3677400146,39196.873677400145,19598.436838700072,44.76936187082707,760692.7177662365,12430.298206363683,33.45448134131807,60.85541742129891,74.61560311804513
2024-02-21,EU,57581.166614669484,6327.947708339953,3064.933971316762,391.65287592747563,0.1387478245454485,0.0681620410903489,2.0154365861272003,56.85928416510388,3.686802737623427,Coal,5447178.361747733,54471.78361747733,27235.891808738666,39.562292405489735,860812.7963144503,17274.349984400844,33.05269486147378,68.86502370515603,65.93715400914957
2024-02-22,EU,42329.42914632189,5219.305532117128,2696.3751841148196,359.9282758309259,0.256092310271138,0.060892735669425574,1.8004087527799835,75.5654450095562,3.207627355097942,Coal,4004363.9972420507,40043.63997242051,20021.819986210256,44.38838410949255,767221.6107298369,12698.828743896567,33.42508443877154,61.377728858386945,73.98064018248758
2024-02-23,EU,55132.89923276039,5946.810830249219,2670.004107833437,521.6570792667377,0.1086348028940017,0.06020549022694477,2.0507738783836618,71.12239304297671,1.851856646035643,Coal,5215572.267419132,52155.722674191325,26077.861337095663,38.83044066254075,877036.8549289398,16539.869769828118,32.99622391605529,70.16294839431518,64.71740110423458
2024-02-24,EU,55292.12243424794,4485.809379063377,1977.5110828330526,327.4142738533403,0.37124760834812454,0.04393021868093201,1.784973722899527,73.5095903822343,2.5861711292850806,Coal,5230634.782279855,52306.34782279855,26153.173911399273,29.20630256788443,1166040.3597827412,16587.636730274382,32.25360878631132,93.28322878261932,48.67717094647405
2024-02-25,EU,54907.7368836504,6048.059765900583,3019.5790375565875,636.5350084094569,0.1774733164896875,0.04836543024953045,2.950081438213693,64.77854281978608,2.315006441150033,Coal,5194271.909193328,51942.71909193328,25971.35954596664,39.65350278531966,858832.7679033572,16472.32106509512,33.05973281202947,68.70662143226858,66.08917130886611
2024-02-26,EU,43477.652497475734,4993.733690465857,2588.4015458529043,353.0489914960724,0.15456402531974345,0.043826691332954526,2.7419710247650295,64.21884920788617,3.6702309540841087,Coal,4112985.9262612043,41129.859262612044,20564.929631306022,41.3483627441502,823629.4086154022,13043.29574924272,33.190511135848794,65.89035268923219,68.913937906917
2024-02-27,EU,47766.58264654667,4726.493830515071,2170.5243483230956,424.2603516173036,0.1266107601271167,0.034825434844024034,1.6519469200818144,56.19001155217377,2.457079444192302,Coal,4518718.718363315,45187.18718363315,22593.593591816574,35.621643260156986,956040.329343006,14329.974793964,32.74862756240193,76.48322634744049,59.36940543359498
2024-02-28,EU,59823.625664581945,6344.066704677385,2950.078087455231,623.838364804829,0.3620735872320332,0.06683489602127253,0.6526948996371593,58.30632944441611,4.224805119172245,Coal,5659314.987869452,56593.149878694516,28296.574939347258,38.17631775985865,892064.2312441204,17947.087699374584,32.94575066229831,71.36513849952964,63.62719626643106
2024-02-29,EU,46317.939138711765,5261.955804418161,2486.9897866362185,349.41752875348084,0.24535689555730641,0.05473019086121184,1.422284098924431,63.876041483994435,3.989883752535026,Coal,4381677.042522132,43816.77042522132,21908.38521261066,40.897522007749274,832708.8264107218,13895.38174161353,33.15572348539498,66.61670611285774,68.1625366795821
2024-03-01,EU,52882.784815278836,5810.726201306717,3799.889769872921,647.2403264047475,0.13215160340193283,0.04789649467293819,1.8315431661375579,57.27411510904189,2.076972923797524,Coal,5002711.443525378,50027.11443525378,25013.55721762689,39.556250772717675,860944.2727486227,15864.83544458365,33.05222867864673,68.8755418198898,65.92708462119613
2024-03-02,EU,49065.47438719796,5146.606773538579,2300.208314007974,426.44046656523324,0.1982492056533744,0.034790485272770046,2.7263182018497374,67.80777360662145,3.7164092765779584,Coal,4641593.877028926,46415.93877028926,23207.96938514463,37.76104561313231,901874.590631989,14719.642316159387,32.913707545700525,72.14996725055911,62.93507602188719
2024-03-03,EU,49960.13679341691,6300.540004688054,3174.6431082154686,413.5416149014314,0.2760523354062638,0.059817578967373206,1.5791488655741985,53.82740908386691,2.135103623194898,Coal,4726228.940657239,47262.289406572396,23631.144703286198,45.399720694450124,750130.7724640404,14988.041038025072,33.503120917661015,60.01046179712324,75.6662011574169
2024-03-04,EU,56978.65967964282,4978.036384667092,2012.6754709967447,677.0528640664362,0.39595457463789396,0.05423099277427549,1.0930669793399863,53.05347417861211,1.611436556737328,Coal,5390181.205694211,53901.81205694211,26950.906028471054,31.451753549940502,1082792.6493861256,17093.597903892845,32.42687166512424,86.62341195089004,52.419589249900845
2024-03-05,EU,46746.78715439086,4618.148552407046,2172.2861190196,386.69028631674723,0.15201207858842647,0.06587061698505702,0.7005843641541055,65.73534168710763,2.641587307958646,Coal,4422246.064805375,44222.460648053755,22111.230324026877,35.56437308117652,957579.8644459881,14024.036146317258,32.74420849640601,76.60638915567904,59.27395513529421
2024-03-06,EU,51951.26634491571,5422.52258607438,2775.6061348664857,547.9380485219676,0.17737084811348197,0.036835503495602634,2.1716080498110775,77.88127967382758,3.227051572055719,Coal,4914589.796229026,49145.89796229026,24572.94898114513,37.575455837520835,906329.0596244301,15585.379903474714,32.89938711784098,72.50632476995442,62.62575972920139
2024-03-07,EU,41652.973594393145,4711.081675335698,2199.457105247257,464.06399849574495,0.19710377092127312,0.04701745754465667,1.7690259467111376,57.27229197245241,1.4593472989568141,Coal,3940371.302029591,39403.71302029591,19701.856510147954,40.71680096189967,836404.7948179144,12495.892078317944,33.141778737138964,66.91238358543316,67.86133493649945
2024-03-08,EU,42378.54733415004,4942.8710135834535,2189.9039752612125,446.47856380525474,0.24434203055644527,0.05130357730206343,0.6295588420560673,60.098128345817614,1.537658707755897,Coal,4009010.5778105934,40090.105778105935,20045.052889052968,41.98868157289317,811069.2281456409,12713.564200245011,33.239919243401665,64.88553825165128,69.98113595482195
2024-03-09,EU,55031.4640460722,5367.9863126304845,2908.2923472721895,425.97579615133793,0.32806835796690603,0.053825549624313775,1.678940471375396,62.355227424418054,2.395473066171981,Coal,5205976.49875843,52059.7649875843,26029.88249379215,35.11554065238426,969819.2572714171,16509.43921382166,32.70957581043844,77.58554058171336,58.525901087307105
2024-03-10,EU,50848.64642195187,5430.533341054509,2847.783652775782,669.1818240190183,0.35254863302748163,0.03559089506505158,2.4881682796497255,56.048819601432335,1.654623771462818,Coal,4810281.951516646,48102.81951516646,24051.40975758323,38.44696959572825,885784.4431505833,15254.59392658556,32.96663462574864,70.86275545204667,64.07828265954707
2024-03-11,EU,51972.26071189148,5182.120154095195,2666.142483351245,735.4491498966519,0.20764914523705078,0.06508802163252433,1.4811127685565886,74.49798318414732,2.7565396342808737,Coal,4916575.863344934,49165.75863344934,24582.87931672467,35.895077595898684,948757.59672604,15591.678213567444,32.76972622835166,75.90060773808321,59.825129326497816
2024-03-12,EU,46617.934897579806,3476.735185711444,1921.1731191333454,387.5307007095165,0.25081611702774376,0.039288507805872695,2.748936433186421,61.516736641196346,3.1742114444559544,Coal,4410056.641311049,44100.56641311049,22050.283206555247,26.848350461870556,1268447.6687886198,13985.380469273941,32.07166512632687,101.47581350308957,44.74725076978426
2024-03-13,EU,51178.07279054283,5950.113547924366,2535.1689713227197,628.850983260872,0.14178162179901618,0.06176100757081184,2.0501818898212836,66.00383275928965,4.575570332203831,Coal,4841445.685985351,48414.45685985351,24207.228429926756,41.85432596943484,813672.8227101208,15353.421837162849,33.2295521328186,65.09382581680967,69.75720994905807
2024-03-14,EU,47563.02488039426,5287.346692472304,2355.1453652951755,397.912129238175,0.3231838877718031,0.03134129738943117,1.9247242121782913,72.87376057222072,4.507062547046997,Coal,4499462.153685297,44994.62153685297,22497.310768426483,40.01910279339653,850986.7832369052,14268.907464118278,33.08794314055575,68.07894265895243,66.69850465566088
2024-03-15,EU,55187.69972128949,5434.4863367772095,2643.9115859640815,443.84556112351993,0.3391886097338661,0.03599669709395095,1.0731284880816037,71.667577051792,3.8801461461842974,Coal,5220756.393633986,52207.56393633986,26103.78196816993,35.44991800572627,960671.5465090357,16556.309916386846,32.73537694496012,76.85372372072285,59.08319667621045
2024-03-16,EU,56929.516606455494,6806.771184175525,2847.8788426205447,601.2854920116232,0.20370879805117587,0.037263908672057026,2.771126403334071,67.50175384298362,2.6034056670545596,Coal,5385532.270970689,53855.322709706896,26927.661354853448,43.04301474924417,791202.1904733698,17078.85498193665,33.32127341359838,63.296175237869576,71.73835791540697
2024-03-17,EU,53271.828281770286,5582.055737999958,2869.1678928504048,412.8045642963182,0.2517666036653398,0.05445816941738592,0.5452754595521012,76.16371726832455,4.72847312993445,Coal,5039514.955455469,50395.14955455469,25197.574777277347,37.722076645447736,902806.276395427,15981.548484531086,32.91070063280002,72.22450211163415,62.87012774241288
2024-03-18,EU,58910.81809268039,6701.3838635954435,3423.3553844917237,641.1990898188528,0.14576171287427842,0.053051534406672526,2.01678761595714,62.72392013907158,3.9457769424988913,Coal,5572963.391567565,55729.633915675644,27864.816957837822,40.95137309530894,831613.8136545343,17673.245427804115,33.15987872838729,66.52910509236274,68.25228849218156
2024-03-19,EU,45051.975898707096,4676.816130027948,2351.438823445782,549.1107388245168,0.2773826307234788,0.04596010815480521,0.6369040970550783,60.05591724937703,4.211413794392046,Coal,4261916.920017691,42619.16920017691,21309.584600088456,37.37106539950175,911285.9692416907,13515.592769612129,32.883615998374985,72.90287753933525,62.285108999169594
2024-03-20,EU,54261.23244515134,3978.6331689436765,1943.5862600808807,610.7796270106637,0.20408596056886832,0.05950004992438994,1.6305448522245178,56.738144688199455,2.8097580645307736,Coal,5133112.589311317,51331.12589311317,25665.562946556583,26.39631313010935,1290169.857673547,16278.369733545402,32.03678514450685,103.21358861388376,43.99385521684892
2024-03-21,EU,48771.28467957028,4963.38254987805,1812.4072698102552,482.4167860125438,0.37445377032043003,0.044495755964665325,1.9514708756951087,68.96792863758591,1.0523778263533345,Coal,4613763.530687348,46137.63530687348,23068.81765343674,36.63638215126166,929560.3319556152,14631.385403871083,32.82692656911426,74.36482655644922,61.060636918769426
2024-03-22,EU,44914.03914727305,5063.268326296057,2329.328601024632,434.36046949919773,0.39906227555378426,0.05008780041324971,1.9884625433001095,52.012294321652824,3.999841881596711,Coal,4248868.10333203,42488.681033320296,21244.340516660148,40.583346543240616,839155.2312694066,13474.211744181914,33.13148116353261,67.13241850155252,67.63891090540103
2024-03-23,EU,50990.42380383927,5280.1286618674785,2488.6138706961015,454.1350996888599,0.11096490035442846,0.04888267780439998,1.912102833156541,51.971259182850574,4.102110466780042,Coal,4823694.091843195,48236.94091843195,24118.470459215976,37.27819794038029,913556.1651516932,15297.127141151781,32.87645018471706,73.08449321213546,62.13032990063381
